CAMID,file_url,hybrid_stat,split,zenodo_link,md5,subspecies,parent_subspecies_1,parent_subspecies_2,filename
,,non-hybrid,train,,,3,,,F1006.jpg
,,non-hybrid,train,,,3,,,F801.jpg
,,non-hybrid,train,,,3,,,F931.jpg
,,non-hybrid,train,,,3,,,F914.jpg
,,non-hybrid,train,,,3,,,F700.jpg
,,non-hybrid,train,,,3,,,F997.jpg
,,non-hybrid,train,,,3,,,F933.jpg
,,non-hybrid,train,,,3,,,F963.jpg
,,non-hybrid,train,,,3,,,F783.jpg
,,non-hybrid,train,,,3,,,F1148.jpg
,,non-hybrid,train,,,3,,,F978.jpg
,,non-hybrid,train,,,3,,,F974.jpg
,,non-hybrid,train,,,3,,,F992.jpg
,,non-hybrid,train,,,3,,,F869.jpg
,,non-hybrid,train,,,3,,,F965.jpg
,,non-hybrid,train,,,3,,,F828.jpg
,,non-hybrid,train,,,3,,,F1058.jpg
,,non-hybrid,train,,,3,,,F579.jpg
,,non-hybrid,train,,,3,,,F1059.jpg
,,non-hybrid,train,,,3,,,F1142.jpg
,,non-hybrid,train,,,3,,,F1056.jpg
,,non-hybrid,train,,,3,,,F632.jpg
,,non-hybrid,train,,,3,,,F680.jpg
,,non-hybrid,train,,,3,,,F983.jpg
,,non-hybrid,train,,,3,,,F979.jpg
,,non-hybrid,train,,,3,,,F683.jpg
,,non-hybrid,train,,,3,,,F984.jpg
,,non-hybrid,train,,,3,,,F939.jpg
,,non-hybrid,train,,,3,,,F1002.jpg
,,non-hybrid,train,,,4,,,CAM040105.jpg
,,non-hybrid,train,,,4,,,CAM040041.jpg
,,non-hybrid,train,,,4,,,CAM040106.jpg
,,non-hybrid,train,,,4,,,CAM040108.jpg
,,non-hybrid,train,,,4,,,CAM040015.jpg
,,non-hybrid,train,,,4,,,CAM040101.jpg
,,non-hybrid,train,,,4,,,CAM040114.jpg
,,non-hybrid,train,,,4,,,CAM040016.jpg
,,non-hybrid,train,,,4,,,CAM040102.jpg
,,non-hybrid,train,,,4,,,CAM040112.jpg
,,non-hybrid,train,,,4,,,CAM040042.jpg
,,non-hybrid,train,,,4,,,CAM040098.jpg
,,non-hybrid,train,,,4,,,CAM040113.jpg
,,non-hybrid,train,,,4,,,CAM040103.jpg
,,non-hybrid,train,,,4,,,CAM040111.jpg
,,non-hybrid,train,,,4,,,CAM040040.jpg
,,non-hybrid,train,,,6,,,CAM009128.jpg
,,non-hybrid,train,,,6,,,CAM009127.jpg
,,non-hybrid,train,,,10,,,CAM009539.jpg
,,non-hybrid,train,,,10,,,CAM009516.jpg
,,non-hybrid,train,,,10,,,CAM009547.jpg
,,non-hybrid,train,,,10,,,CAM009543.jpg
,,non-hybrid,train,,,10,,,CAM009521.jpg
,,non-hybrid,train,,,10,,,CAM009538.jpg
,,non-hybrid,train,,,10,,,CAM009519.jpg
,,non-hybrid,train,,,10,,,CAM009502.jpg
,,non-hybrid,train,,,11,,,CAM036514.jpg
,,non-hybrid,train,,,11,,,CAM036534.jpg
,,non-hybrid,train,,,11,,,CAM036197.jpg
,,non-hybrid,train,,,11,,,CAM036389.jpg
,,non-hybrid,train,,,11,,,CAM036351.jpg
,,non-hybrid,train,,,11,,,CAM036582.jpg
,,non-hybrid,train,,,11,,,CAM036198.jpg
,,non-hybrid,train,,,11,,,CAM036584.jpg
,,non-hybrid,train,,,11,,,CAM036517.jpg
,,non-hybrid,train,,,11,,,CAM036497.jpg
,,non-hybrid,train,,,11,,,CAM036493.jpg
,,non-hybrid,train,,,11,,,CAM036078.jpg
,,non-hybrid,train,,,11,,,CAM036529.jpg
,,non-hybrid,train,,,11,,,CAM036350.jpg
,,non-hybrid,train,,,11,,,CAM036495.jpg
,,non-hybrid,train,,,11,,,CAM036609.jpg
,,non-hybrid,train,,,11,,,CAM036049.jpg
,,non-hybrid,train,,,11,,,CAM036536.jpg
,,non-hybrid,train,,,11,,,CAM036328.jpg
,,non-hybrid,train,,,11,,,CAM036076.jpg
,,non-hybrid,train,,,11,,,CAM036163.jpg
,,non-hybrid,train,,,11,,,CAM036513.jpg
,,non-hybrid,train,,,11,,,CAM036385.jpg
,,non-hybrid,train,,,11,,,CAM036520.jpg
,,non-hybrid,train,,,11,,,CAM036045.jpg
,,non-hybrid,train,,,11,,,CAM036530.jpg
,,non-hybrid,train,,,11,,,CAM036516.jpg
,,non-hybrid,train,,,11,,,CAM036539.jpg
,,non-hybrid,train,,,11,,,CAM036408.jpg
,,non-hybrid,train,,,11,,,CAM036213.jpg
,,non-hybrid,train,,,11,,,CAM036491.jpg
,,non-hybrid,train,,,11,,,CAM036130.jpg
,,non-hybrid,train,,,11,,,CAM036521.jpg
,,non-hybrid,train,,,11,,,CAM036077.jpg
,,non-hybrid,train,,,11,,,CAM036511.jpg
,,non-hybrid,train,,,11,,,CAM036492.jpg
,,non-hybrid,train,,,11,,,CAM036581.jpg
,,non-hybrid,train,,,11,,,CAM036494.jpg
,,non-hybrid,train,,,11,,,CAM036537.jpg
,,non-hybrid,train,,,11,,,CAM036519.jpg
,,non-hybrid,train,,,11,,,CAM036327.jpg
,,non-hybrid,train,,,11,,,CAM036515.jpg
,,non-hybrid,train,,,11,,,CAM036538.jpg
,,non-hybrid,train,,,11,,,CAM036567.jpg
,,non-hybrid,train,,,11,,,CAM036201.jpg
,,non-hybrid,train,,,11,,,CAM036075.jpg
,,non-hybrid,train,,,11,,,CAM036531.jpg
,,non-hybrid,train,,,11,,,CAM036532.jpg
,,non-hybrid,train,,,11,,,CAM036607.jpg
,,non-hybrid,train,,,11,,,CAM036583.jpg
,,non-hybrid,train,,,11,,,CAM036589.jpg
,,non-hybrid,train,,,11,,,CAM036535.jpg
,,non-hybrid,train,,,11,,,CAM036388.jpg
,,non-hybrid,train,,,11,,,CAM036211.jpg
,,non-hybrid,train,,,11,,,CAM036111.jpg
,,non-hybrid,train,,,11,,,CAM036608.jpg
,,non-hybrid,train,,,11,,,CAM036199.jpg
,,non-hybrid,train,,,11,,,CAM036294.jpg
,,non-hybrid,train,,,11,,,CAM036386.jpg
,,non-hybrid,train,,,11,,,CAM036588.jpg
,,non-hybrid,train,,,11,,,CAM036518.jpg
,,non-hybrid,train,,,11,,,CAM036533.jpg
,,non-hybrid,train,,,11,,,CAM036496.jpg
,,non-hybrid,train,,,11,,,CAM036540.jpg
,,non-hybrid,train,,,11,,,CAM036048.jpg
,,non-hybrid,train,,,11,,,CAM036512.jpg
,,non-hybrid,train,,,11,,,CAM036123.jpg
,,non-hybrid,train,,,12,,,CS004052.jpg
,,non-hybrid,train,,,12,,,CS004057.jpg
,,non-hybrid,train,,,13,,,CS000286.jpg
,,non-hybrid,train,,,13,,,CS000633.jpg
,,non-hybrid,train,,,13,,,CAM009011.jpg
,,non-hybrid,train,,,13,,,CS003349.jpg
,,non-hybrid,train,,,13,,,CS002636.jpg
,,non-hybrid,train,,,13,,,CAM008994.jpg
,,non-hybrid,train,,,13,,,CS002471.jpg
,,non-hybrid,train,,,13,,,CS003352.jpg
,,non-hybrid,train,,,13,,,CS000631.jpg
,,non-hybrid,train,,,13,,,CS002224.jpg
,,non-hybrid,train,,,13,,,CS002282.jpg
,,non-hybrid,train,,,13,,,CS000630.jpg
,,non-hybrid,train,,,13,,,CS000274.jpg
,,non-hybrid,train,,,13,,,CS003658.jpg
,,non-hybrid,train,,,13,,,CS000644.jpg
,,non-hybrid,train,,,13,,,CAM008959.jpg
,,non-hybrid,train,,,13,,,CS000047.jpg
,,non-hybrid,train,,,13,,,CS000287.jpg
,,non-hybrid,train,,,13,,,CS000283.jpg
,,non-hybrid,train,,,13,,,CS000251.jpg
,,non-hybrid,train,,,13,,,CS000289.jpg
,,non-hybrid,train,,,13,,,CS000627.jpg
,,non-hybrid,train,,,13,,,CS000288.jpg
,,non-hybrid,train,,,13,,,CS001039.jpg
,,non-hybrid,train,,,13,,,CS000330.jpg
,,non-hybrid,train,,,13,,,CS000643.jpg
,,non-hybrid,train,,,13,,,CAM009015.jpg
,,non-hybrid,train,,,13,,,CS000046.jpg
,,non-hybrid,train,,,13,,,CS000272.jpg
,,non-hybrid,train,,,13,,,CS000278.jpg
,,non-hybrid,train,,,13,,,CS003657.jpg
,,non-hybrid,train,,,13,,,CS003653.jpg
,,non-hybrid,train,,,13,,,CS001038.jpg
,,non-hybrid,train,,,13,,,CS001037.jpg
,,non-hybrid,train,,,13,,,CS003351.jpg
,,non-hybrid,train,,,13,,,CS002637.jpg
,,non-hybrid,train,,,13,,,CS000265.jpg
,,non-hybrid,train,,,13,,,CAM009012.jpg
,,non-hybrid,train,,,13,,,CS003654.jpg
,,non-hybrid,train,,,13,,,CAM008995.jpg
,,non-hybrid,train,,,13,,,CS000359.jpg
,,non-hybrid,train,,,13,,,CS002626.jpg
,,non-hybrid,train,,,13,,,CS003350.jpg
,,non-hybrid,train,,,13,,,CS003659.jpg
,,non-hybrid,train,,,13,,,CS000285.jpg
,,non-hybrid,train,,,13,,,CS000641.jpg
,,non-hybrid,train,,,13,,,CS001036.jpg
,,non-hybrid,train,,,13,,,CS000645.jpg
,,non-hybrid,train,,,13,,,CS003348.jpg
,,non-hybrid,train,,,13,,,CS000640.jpg
,,non-hybrid,train,,,13,,,CS003655.jpg
,,non-hybrid,train,,,13,,,CS002468.jpg
,,non-hybrid,train,,,13,,,CS002467.jpg
,,non-hybrid,train,,,13,,,CS000635.jpg
,,non-hybrid,train,,,13,,,CS003656.jpg
,,non-hybrid,train,,,13,,,CS003357.jpg
,,non-hybrid,train,,,13,,,CS003128.jpg
,,non-hybrid,train,,,13,,,CS002470.jpg
,,non-hybrid,train,,,13,,,CS000275.jpg
,,non-hybrid,train,,,13,,,CS000284.jpg
,,non-hybrid,train,,,13,,,CAM009016.jpg
,,non-hybrid,train,,,13,,,CAM008983.jpg
,,non-hybrid,train,,,13,,,CS000632.jpg
,,non-hybrid,train,,,13,,,CS003131.jpg
,,non-hybrid,train,,,13,,,CS000646.jpg
,,non-hybrid,train,,,13,,,CS003127.jpg
,,non-hybrid,train,,,13,,,CS002634.jpg
,,non-hybrid,train,,,13,,,CS000642.jpg
,,non-hybrid,train,,,13,,,CS003355.jpg
,,non-hybrid,train,,,13,,,CS002283.jpg
,,non-hybrid,train,,,13,,,CS000329.jpg
,,non-hybrid,train,,,13,,,CAM008996.jpg
,,non-hybrid,train,,,13,,,CS002106.jpg
,,non-hybrid,train,,,13,,,CS002635.jpg
,,non-hybrid,train,,,13,,,CS000634.jpg
,,non-hybrid,train,,,13,,,CS000639.jpg
,,non-hybrid,train,,,13,,,CS000282.jpg
,,non-hybrid,train,,,13,,,CS000460.jpg
,,non-hybrid,train,,,13,,,CS000628.jpg
,,non-hybrid,train,,,13,,,CS001040.jpg
,,non-hybrid,train,,,13,,,CS002469.jpg
,,non-hybrid,train,,,13,,,CS003356.jpg
,,non-hybrid,train,,,13,,,CS003130.jpg
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00225.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00240.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00361.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00444.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00659.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00534.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01969.png
,,non-hybrid,train,,,0,0,0,AF_0_0_gen00014.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01869.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01340.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01644.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00284.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01394.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01363.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00678.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01296.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01616.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01050.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00774.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01291.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01224.png
,,non-hybrid,train,,,1,1,1,AF_1_1_gen00026.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00775.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01195.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00869.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00727.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01109.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00095.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00554.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01067.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01776.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00709.png
,,non-hybrid,train,,,4,4,4,AF_4_4_gen00805.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00586.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00741.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00082.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00655.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00596.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00482.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00495.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00201.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00271.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01890.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00571.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01698.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00578.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00744.png
,,non-hybrid,train,,,1,1,1,AF_1_1_gen00033.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00619.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00099.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00308.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01423.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01075.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00369.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00224.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01637.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00288.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01894.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00920.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01619.png
,,non-hybrid,train,,,5,5,5,AF_5_5_gen00817.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01020.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01519.png
,,non-hybrid,train,,,4,4,4,AF_4_4_gen00800.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00916.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00392.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01258.png
,,non-hybrid,train,,,5,5,5,AF_5_5_gen00829.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01310.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01599.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00146.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00622.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01895.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00138.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00447.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00915.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01177.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00617.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen00947.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01696.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01389.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01541.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01754.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00704.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01653.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00117.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00387.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01560.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01159.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01484.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01720.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01434.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01325.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01169.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01551.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00432.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01815.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00703.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00339.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00733.png
,,non-hybrid,train,,,0,0,0,AF_0_0_gen00019.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00906.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00355.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00346.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00096.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00148.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00871.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00634.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01886.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00124.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00787.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00685.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00640.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01072.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01804.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01667.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01819.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01596.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00345.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01042.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00598.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01795.png
,,non-hybrid,train,,,4,4,4,AF_4_4_gen00810.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01092.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01375.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01873.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01718.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01281.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00359.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01843.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00766.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00519.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01925.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00864.png
,,non-hybrid,train,,,1,1,1,AF_1_1_gen00061.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00121.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00853.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00515.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01884.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00451.png
,,non-hybrid,train,,,0,0,0,AF_0_0_gen00005.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00861.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00246.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01269.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01607.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00893.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00196.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00395.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01122.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01691.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen00992.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01636.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00178.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01725.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01593.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00350.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01272.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00558.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01826.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01712.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01037.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01111.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01982.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01605.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00376.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00105.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01090.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01197.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01440.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01438.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00127.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00275.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00665.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01908.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00273.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00543.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00497.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01354.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01663.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00846.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01267.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00614.png
,,non-hybrid,train,,,0,0,0,AF_0_0_gen00004.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00323.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01897.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01297.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00870.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01967.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01260.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01094.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01561.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01203.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01290.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01343.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01041.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01813.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00169.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01892.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00927.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00343.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00666.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00322.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01015.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00098.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00713.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00764.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00769.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01410.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00245.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00743.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01515.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01405.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01491.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00128.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00644.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00625.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01730.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen00991.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00158.png
,,non-hybrid,train,,,11,11,11,AF_11_11_gen00084.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01351.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01425.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00919.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01302.png
,,non-hybrid,train,,,5,5,5,AF_5_5_gen00826.png
,,non-hybrid,train,,,7,7,7,AF_7_7_gen00914.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01385.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01764.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01966.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01802.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00425.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01838.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01959.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01587.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00360.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00705.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01875.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00448.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00580.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01989.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01852.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00438.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01314.png
,,non-hybrid,train,,,13,13,13,AF_13_13_gen00166.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00635.png
,,non-hybrid,train,,,1,1,1,AF_1_1_gen00056.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01859.png
,,non-hybrid,train,,,1,1,1,AF_1_1_gen00046.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen00954.png
,,non-hybrid,train,,,3,3,3,AF_3_3_gen00777.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01681.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00518.png
,,non-hybrid,train,,,9,9,9,AF_9_9_gen01839.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00535.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00526.png
,,non-hybrid,train,,,8,8,8,AF_8_8_gen01589.png
,,non-hybrid,train,,,2,2,2,AF_2_2_gen00394.png
